TARGET_CLASS,COVERAGE_GA,TIME_GA,COVERAGE_RAND,TIME_RAND,DIF_COVERAGE,DIF_TIME,Project,Package,Class,INT-INT,INT-FLOAT,FLOAT-FLOAT,BOOL-BOOL,REF-REF,REF-NULL,VARVAR,VAREXP,VARMETHOD,VARCONST,VARARRAY,EXPEXP,EXPMETHOD,EXPCONST,EXPARRAY,METHODMETHOD,METHODCONST,METHODARRAY,CONSTCONST,CONSTARRAY,ARRAYARRAY,NLp,NNLp,Nodes,Edges,CompCicl,NPths,PS,NCtr,NEl,NCtt,NVar,NEx,NMC,NIC,NIntC,NEC,NInt,NFlt,NNull,NArr,NStr,NObj,NLExp,UPC,Args,Lob,CLASS
org.exolab.jms.tools.db.TypeMapper,0.250505608343925,87207,0.200808973350279,78611,0.049696634993646,8596,/home/gramos/USP/MSI/66_openjms,org.exolab.jms.tools.db,TypeMapper,0,0,0,0,0,0,0,0.166667,0.666667,1,0,0,0,0,0,0.333333,2.333333,0,0,0,0,1,0,14,18,8,8,9.166666,4.5,28.833334,8.166666,12.333333,0,8.333334,0,8.333334,0,15.666667,0,1.833333,0,0,5.666667,0,0,2,116,GA
org.exolab.jms.tools.migration.master.MasterMessageStore,0.338694638694639,82871,0.387079587079587,84784,-0.048384948384948,-1913,/home/gramos/USP/MSI/66_openjms,org.exolab.jms.tools.migration.master,MasterMessageStore,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,13,18,11,10,9,3,9,2.5,2,1,3.5,0,2,1.5,4,0,0,0.5,0,3.5,0,1,1,82,RANDOM
com.browsersoft.servlet.util.ResponseHeaderFilter,0.700164473684211,64906,0.657330827067669,63301,0.042833646616542,1605,/home/gramos/USP/MSI/75_openhre,com.browsersoft.servlet.util,ResponseHeaderFilter,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1,0,4,4,2,2,4,1.5,6,1.5,1.5,0,3,0,0,3,3,0,0,0,0,3,0,1,1,47,GA
bible.servlet.URLRequestLog,1,12045,1,8492,0,3553,/home/gramos/USP/MSI/68_biblestudy,bible.servlet,URLRequestLog,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,3,1,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,29,RANDOM
net.sourceforge.jiprof.timeline.TimeLineProfiler,0.996212121212121,76533,0.988528138528138,71911,0.007683982683983,4622,/home/gramos/USP/MSI/51_jiprof,net.sourceforge.jiprof.timeline,TimeLineProfiler,0,0,0,0,2,0,2,0,0.181818,0,0,0,0,0,0,0,1,0,0.636364,0,0,0,0,17,25,13,13,10.909091,4.363636,9.363637,2.454546,5.181818,0.545455,1.181818,0,0,1.181818,2.181818,0,1.545454,0,0,5.090909,0,1,3,86,GA
net.sourceforge.squirrel_sql.client.gui.db.aliasproperties.DriverPropertiesController,0.835176828371021,122786,0.835176828371021,122786,0,0,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db.aliasproperties,DriverPropertiesController,0,0,0,1.571429,0,3,0,0,0,3,0,0,0,0,0,0,3.428571,0,0,0,0,0,0,25,26,14,14,13.690476,6.857143,23.714285,6.428572,9.428571,0.428571,7.428571,0,5.857143,1.571429,3.142857,0,4.857143,0,0,15.285715,0,0,0,233,RANDOM
com.isnetworks.ssh.FileList,0.149404761904762,79811,0.298809523809524,83702,-0.149404761904762,-3891,/home/gramos/USP/MSI/65_gsftp,com.isnetworks.ssh,FileList,0,0,0,4.5,0,0,0,0.5,0,1,0,0.333333,1.166667,1.666667,0,0,9.166667,0,0.666667,0.5,0,4,0,43,51,23,23,30,15,56.333334,25.333333,11.5,0,19.5,7,3.5,9,40.166667,0,0,3.666667,2,15.166667,0,1,2,287,RANDOM
org.quickserver.util.io.PasswordField,0.77797619047619,81829,0.571775793650794,70943,0.206200396825396,10886,/home/gramos/USP/MSI/93_quickserver,org.quickserver.util.io,PasswordField,0,0,0,0.454545,0,0,0,0,0,0,0,0,0,0.727273,0,0,4,0,0.636364,0,0,1,0,18,26,11,11,8.636364,5.454546,17.09091,9.181818,3.090909,0.090909,4.727272,0,0,4.545454,9.818181,0,1,1.545454,0,4.454546,0,0,0,143,GA
net.virtualinfinity.atrobots.debugger.DebugConsole,0.457916117698726,87392,0.296110562143171,83833,0.161805555555555,3559,/home/gramos/USP/MSI/86_at-robots2-j,net.virtualinfinity.atrobots.debugger,DebugConsole,0,0,0,6.589743,0,1,2.666667,0,0.666667,1.615385,0,0,0,0,0,0,9.089744,0,0,1.714286,0,1,0,64,72,37,37,31.461538,16.752747,74.824174,28.137363,24.296703,1,21.39011,3.166667,6.047619,12.175824,35.809524,0,2.5,14,4.538462,25.338828,0,2,9,379,GA
nu.staldal.lagoon.producer.MyOutputStream,0.75,77373,0.914814814814815,70095,-0.164814814814815,7278,/home/gramos/USP/MSI/52_lagoon,nu.staldal.lagoon.producer,MyOutputStream,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,2,4,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,24,RANDOM
com.mentorgen.tools.profile.output.HolderComparator,0.993421052631579,67929,0.993421052631579,11051,0,56878,/home/gramos/USP/MSI/51_jiprof,com.mentorgen.tools.profile.output,HolderComparator,0,0,1.666667,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,2.666667,1.666667,6.666666,0,6.666666,0,0,0,0,0,0,3.333333,0,0,0,3.333333,0,0,2,18,RANDOM
br.com.jnfe.base.service.DOMNFeSignatureBuilder,0.339415842094414,96540,0.392600752422181,91243,-0.053184910327767,5297,/home/gramos/USP/MSI/6_jnfe,br.com.jnfe.base.service,DOMNFeSignatureBuilder,0,0,0,1.5,0,3,0,0,0,3,0,0,0,0,0,0,2.333333,0,0,0,0,2,0,17,23,11,12,10.5,6,25,7.833333,7.833333,0.666667,8.666666,1.666667,0.833333,6.166666,7.166666,0,3,0,0,14.166667,0,2,1,145,RANDOM
org.quickserver.util.MyString,0.736581650417827,194249,0.812488308658225,162373,-0.075906658240398,31876,/home/gramos/USP/MSI/93_quickserver,org.quickserver.util,MyString,0,0,2.25,0,0,0,0,0,3,12.907143,0,0,0,1.5,0,0.285714,4.071429,0,0.5,0,0,6,0,72,71,37,37,38.514286,22.264286,71.3,28.014286,30.371429,0,12.914286,0,2.8,10.114286,15.407143,6.25,14.007143,29.835714,0,30.921429,0,6,14,408,RANDOM
org.dom4j.io.DocumentInputSource,0.796428571428571,83790,0.673015873015873,76455,0.123412698412698,7335,/home/gramos/USP/MSI/62_dom4j,org.dom4j.io,DocumentInputSource,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,GA
com.sap.engine.services.dc.wsgate.UndeployResponse,0.87885510787387,79561,0.839791716059465,81455,0.039063391814405,-1894,/home/gramos/USP/MSI/101_netweaver,com.sap.engine.services.dc.wsgate,UndeployResponse,0,0,0,2.2,1,2.5,1,0,0,3.5,0,0,0,0,0,0,2.066667,0,0,0,0,0,0,23,27,13,13,9.6,6.566667,15.933333,6.566667,7.1,0,2.266667,0.666667,0.6,0,4.4,0,3.366667,0,0,7.166667,0,1,0,79,GA
osa.ora.server.utils.FileEncrypter,0.848599519962882,80512,0.800185165671865,69493,0.048414354291017,11019,/home/gramos/USP/MSI/73_fim1,osa.ora.server.utils,FileEncrypter,0,0,0,0,0,1,0,0,0,1,0,0.038462,0,0.846154,0,0,2.307692,0,0,0,0,3,1,71,126,75,75,30.551282,11.397436,24.512821,6.512821,3.307692,7.205128,7.48718,0,0,7.48718,5.782051,0,2.461539,0.512821,0,8.551283,0,1,8,415,GA
org.dom4j.bean.BeanMetaData,0.931139122315593,95824,0.891823396025077,90355,0.039315726290516,5469,/home/gramos/USP/MSI/62_dom4j,org.dom4j.bean,BeanMetaData,0,0,0,0,0,1,0,0.2,0,2.6,0,0,0,0,0,0,2.4,0,0,0,0,1,0,22,24,13,13,16.7,7.4,19.2,5.6,8.2,2.2,3.2,0,0,3.2,2.8,0,4,1,0.8,9,0,0,6,172,GA
org.jcvi.jillion.internal.core.io.ValueSizeStrategy,0.901923076923077,73471,0.897206095791001,67651,0.004716981132076,5820,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.internal.core.io,ValueSizeStrategy,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,2.666667,1.666667,3.333333,1.666667,1.666667,0,0,0,0,0,3.333333,0,0,0,0,0,0,0,3,12,GA
org.heal.module.oai.provider.nsdl_dc.NSDL_DCHandler,0.592285457348407,99190,0.387611951255322,78970,0.204673506093085,20220,/home/gramos/USP/MSI/96_heal,org.heal.module.oai.provider.nsdl_dc,NSDL_DCHandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.466667,0,0,0,0,0,0,22,34,22,22,12.866667,4.6,14.466666,4.933333,0,2.133333,7.4,0,0,7.4,4.933333,0,0,2.466667,0,4.933333,0,0,4,548,GA
org.character.data.subnet.TXTSubnet,0.923502886002886,71201,0.814615543186972,74029,0.108887342815914,-2828,/home/gramos/USP/MSI/81_javathena,org.character.data.subnet,TXTSubnet,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,2,0,13,15,7,7,9.2,4.3,18,4.9,4.1,0.2,8.8,0,0.8,8,6.2,0,1,3.4,0,9.8,0,2,0,91,GA
osa.ora.server.bd.UsersBD,0.721796937953263,82780,0.558703182393754,78893,0.163093755559509,3887,/home/gramos/USP/MSI/73_fim1,osa.ora.server.bd,UsersBD,0,0,0,1.25,0,0,0,0,0,1,0,0,0,0,0,0,1.25,0,0,0,0,0,0,6,7,4,4,3.75,2.25,7,3.5,2.25,0,1.25,0,0,1.25,2.5,0,1,3.5,0,2.25,0,1,0,26,GA
module.BasicRules,0.480420440491779,83784,0.478838162010767,73777,0.001582278481012,10007,/home/gramos/USP/MSI/27_gangup,module,BasicRules,0,0,0,1.684211,0,0,0,0,0.052632,0,0,0,0,0,0,0.921053,5.947369,0,0,0,0,0,0,56,67,38,38,7.736842,6.921053,33.526318,6.052631,12.842105,0,14.631579,0,13.894737,0.736842,14.684211,0,1.052632,0,0,17.789473,0,1,0,162,GA
org.dom4j.swing.LeafTreeNode,0.88019797290897,92184,0.870938713649711,88938,0.009259259259259,3246,/home/gramos/USP/MSI/62_dom4j,org.dom4j.swing,LeafTreeNode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,2,3,1,3,1,1,0,1,0,1,0,0,0,1,0,0,2,0,0,1,11,GA
org.jcvi.jillion.assembly.consed.phd.PhdBallIterator,0.180357142857143,65242,0.110714285714286,82377,0.069642857142857,-17135,org.jcvi.jillion.assembly.consed.phd.PhdBallIterator,0.180357142857143,65242,0.110714285714286,82377,0.069642857142857,0.791992910642534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
org.jcvi.jillion.assembly.consed.phd.PhdBallIdIterator,0.194117647058824,73564,0.138235294117647,87194,0.055882352941177,-13630,org.jcvi.jillion.assembly.consed.phd.PhdBallIdIterator,0.194117647058824,73564,0.138235294117647,87194,0.055882352941177,0.843681904718215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
osa.ora.server.bo.FileBO,0.282098358234763,125467,0.183527557524563,91661,0.0985708007102,33806,/home/gramos/USP/MSI/73_fim1,osa.ora.server.bo,FileBO,0,0,0,0,0,0,0,0.142857,0,0.714286,0,0,2.613076,0,0,3.234739,27.618637,0,1.107891,0,0,27,11,312,640,383,383,114.719641,51.588589,257.14722,75.946393,36.415478,16.157103,128.628251,0,18.072944,110.555311,60.242825,0,11.428572,41.261905,1.428572,138.913969,0,10,27,2079,GA
visu.handball.moves.model.HandballModel,0.541668274529485,187410,0.682775954744751,197710,-0.141107680215266,-10300,/home/gramos/USP/MSI/56_jhandballmoves,visu.handball.moves.model,HandballModel,0,0,2.5,46.626954,4.839286,17,5.839286,0.25,3.872222,21.819231,0,0,0.038462,2.538462,0,2.431624,64.233669,0,3.525641,0,0,21,4,337,429,187,187,213.2029,106.548596,384.808332,106.864439,101.892033,2,174.051862,31.809951,27.407052,109.251527,157.856047,5,30.560562,3.330769,2,179.177625,0,9,40,1571,RANDOM
net.sourceforge.squirrel_sql.client.gui.desktopcontainer.docktabdesktop.ButtonTabComponent,0.640710016283411,113369,0.330844155844156,72085,0.309865860439255,41284,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer.docktabdesktop,ButtonTabComponent,0,0,0,0,0,0,0,0.333333,0,1,0.666667,0,0,0,0,0,0,0,0,0,0,1,0,6,6,3,3,4.333334,2,8.333333,2.333333,4,0,2,0,0,2,3.666667,0,0,0,2,4.666667,0,0,1,28,GA
com.tivo.jipviewer.JipParser,0,66480,0.250527797325827,69130,-0.250527797325827,-2650,/home/gramos/USP/MSI/51_jiprof,com.tivo.jipviewer,JipParser,0,0,0,7.138889,0,0,0,0,0,0,0,0,0,0,0,0,8.138889,0,0,0,0,0,0,32,38,17,17,15.777778,9.138889,33.555555,15.277778,9.138889,1,8.138889,0,0,8.138889,14.277778,0,1,15.277778,0,10.138889,0,2,7,179,RANDOM
org.dom4j.tree.FlyweightEntity,0.955357142857143,84261,0.9375,23082,0.017857142857143,61179,/home/gramos/USP/MSI/62_dom4j,org.dom4j.tree,FlyweightEntity,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,13,GA
com.mentorgen.tools.profile.output.FrameComparator,0.341666666666667,68579,0.288888888888889,68283,0.052777777777778,296,/home/gramos/USP/MSI/51_jiprof,com.mentorgen.tools.profile.output,FrameComparator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,0,5,4,3,3,2.666667,1.666667,6.666666,0,3.333333,0,3.333333,0,3.333333,0,3.333333,0,0,0,0,3.333333,0,0,2,18,GA
org.exolab.jms.tools.migration.proxy.ObjectMessageHandler,0.946428571428571,118002,0.731632653061224,107839,0.214795918367347,10163,/home/gramos/USP/MSI/66_openjms,org.exolab.jms.tools.migration.proxy,ObjectMessageHandler,0,0,0,0.666667,0,1,0,0,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,5,5,3,3,3,1.666667,4.666666,2.333333,1.666667,0,0.666667,0,0,0,1.333333,0,1,0,0,1.666667,0,0,1,32,GA
org.quickserver.net.client.BlockingClient,0.666034630100415,130061,0.559388390183373,134582,0.106646239917042,-4521,/home/gramos/USP/MSI/93_quickserver,org.quickserver.net.client,BlockingClient,0,0,0,8.160714,0,12.041666,0,0,0,14.708333,0,0,0,0,0,0.4,17.167857,0,0,0,0,1,0,109,141,67,67,60.796429,32.77619,72.40238,32.67619,20.458333,0.5,18.767857,6.142857,6.875,5.75,27.021429,0,19.565476,2.666667,1.571429,25.315476,0,0,9,609,GA
com.sap.managementconsole.soap.axis.saphostcontrol.ACOperationArguments,0.907525211069418,82854,0.852502680246583,73080,0.055022530822835,9774,/home/gramos/USP/MSI/101_netweaver,com.sap.managementconsole.soap.axis.saphostcontrol,ACOperationArguments,0,0,0,2.285714,1,1.714286,1,0,0,4.357143,0,0,0,0,0,0,3.428572,0,0,0,0,0,0,29,38,18,18,12.071428,8.785714,21.071428,8.785714,8.571429,0,3.714286,1.5,0.928571,0.285714,4.571428,0,5.5,1.928572,0,10,0,1,0,103,GA
net.sourceforge.squirrel_sql.client.gui.db.AliasesListInternalFrame,0.445466194111232,111866,0.05325554343875,76075,0.392210650672482,35791,net.sourceforge.squirrel_sql.client.gui.db.AliasesListInternalFrame,0.445466194111232,111866,0.05325554343875,76075,0.392210650672482,1.47046993098916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
org.jcvi.jillion.assembly.tigr.tasm.TasmAssembledReadAdapter,0.948613393497544,101386,0.663949527951326,71424,0.284663865546218,29962,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.assembly.tigr.tasm,TasmAssembledReadAdapter,0,0,0,1,1,1.8,1,0,0,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,12,10,7,7,5.8,3.8,9.6,3.4,5.2,0,1,0,0,0.4,2,0,1.8,0,0,5.2,0,0,1,39,GA
wheel.DefaultResourceManager,0.60089188980034,82129,0.668199582108033,104103,-0.067307692307693,-21974,/home/gramos/USP/MSI/80_wheelwebtool,wheel,DefaultResourceManager,0,0,0,3.666667,0,1,0,0,0,1,0,0,0,0,0,0,5.666667,0,1,0,0,4,1,26,29,15,15,17.5,8.666666,35.5,12,4,1,18.5,1,1,16.5,9.333333,0,3,4.333333,0,18.833334,0,2,3,288,RANDOM
ipac.IPAC_Applet,0.297348484848485,86672,0.34469696969697,68973,-0.047348484848485,17699,/home/gramos/USP/MSI/82_ipcalculator,ipac,IPAC_Applet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,19,9,9,12.4,5,19.8,4.6,4.8,2,8.4,0,0,8.4,5,0,0,2.6,0,10.200001,0,1,1,120,RANDOM
gui.gl.HeadUpDisplay,0.2125,92935,0.425,69117,-0.2125,23818,/home/gramos/USP/MSI/27_gangup,gui.gl,HeadUpDisplay,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,6,3,3,3.666667,2,8,4,2,0,2,0,0,0,4,0,0,0,0,2,0,1,0,28,RANDOM
com.sap.netweaver.porta.core.mock.LifecycleManagerMock,0.398970944309927,67157,0.327542372881356,64982,0.071428571428571,2175,com.sap.netweaver.porta.core.mock.LifecycleManagerMock,0.398970944309927,67157,0.327542372881356,64982,0.071428571428571,1.03347080730048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
de.huxhorn.lilith.swing.table.model.EventWrapperTableModel,0.931818181818182,86829,0.850649350649351,40888,0.081168831168831,45941,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.swing.table.model,EventWrapperTableModel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,GA
org.petsoar.actions.inventory.AddCategory,0.924553571428571,88398,0.893367346938776,82226,0.031186224489795,6172,/home/gramos/USP/MSI/37_petsoar,org.petsoar.actions.inventory,AddCategory,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,5,3,1.6,2.4,0.8,0.8,0.8,0,0,0,0,1.6,0,0,0,0,0,0,0,0,32,GA
br.com.jnfe.base.service.DOMNFeSignatureHandler,0.709825111367761,89693,0.570968958446272,83193,0.138856152921489,6500,/home/gramos/USP/MSI/6_jnfe,br.com.jnfe.base.service,DOMNFeSignatureHandler,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,2.25,0,0,0,0,1,0,8,10,4,4,5.25,2.5,14.25,2.75,5,0,6.5,0,0,6.5,3.25,0,1,2.5,0,10,0,1,1,60,GA
org.dom4j.bean.BeanAttributeList,0.886491228070175,139599,0.766146318176393,101513,0.120344909893782,38086,/home/gramos/USP/MSI/62_dom4j,org.dom4j.bean,BeanAttributeList,0,0,0,0,0,0,0.75,0.666667,0,2,0,0,0,0,0,0,1,0,0,2.166667,0,1,0,19,21,11,11,14.333334,6.583333,19.416667,7.166667,11.25,0,1,0,1,0,9.666666,0,3.166667,0,2.25,2,0,0,4,97,GA
org.jcvi.jillion.core.pos.PositionSequenceBuilder,0.895132717838093,114259,0.879364743981884,78685,0.015767973856209,35574,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.core.pos,PositionSequenceBuilder,0,0,0,1,0,0,0,0,0.666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,5,5,4.666667,2.666667,6.333333,2,2.666667,0,1.666667,0.666667,1,0,5.333334,0,0,0,0,1,0,0,1,68,GA
com.sap.managementconsole.soap.axis.sapcontrol.J2EECache,0.939564962445156,150688,0.845454784534257,103236,0.094110177910899,47452,/home/gramos/USP/MSI/101_netweaver,com.sap.managementconsole.soap.axis.sapcontrol,J2EECache,0,0,0,2.25641,1,2.153846,1,0,5.358975,6.205128,0,0,0,0,0,0,7.849817,0,0,0,0,0,0,60,97,46,46,24.051283,20.413919,51.263735,15.054945,22.74359,0,13.465201,4.285714,7.974359,0.205128,15.230769,0,11.798535,3.25641,0,23.234431,0,1,0,320,GA
fr.unice.gfarce.interGraph.ChargeImageAction,0.473333333333333,71750,0.131111111111111,70377,0.342222222222222,1373,/home/gramos/USP/MSI/8_gfarcegestionfa,fr.unice.gfarce.interGraph,ChargeImageAction,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,6,3,3,3.333333,1.666667,12.666667,4.333334,2.333333,0,6,0,0,6,4.666666,0,0,2.666667,1.333333,6,0,0,0,74,GA
bible.obj.Reference,0.864583333333333,82739,0.8475,79605,0.017083333333333,3134,/home/gramos/USP/MSI/68_biblestudy,bible.obj,Reference,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,GA
net.sourceforge.squirrel_sql.client.gui.db.ColumnListDialog,0.177499889167817,89499,0.236666518890422,78904,-0.059166629722605,10595,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db,ColumnListDialog,0,0,0,0.666667,0,6,0,1.583333,0,20.525,0,0,0,0,0,0,0.666667,0,0,0,0,4,0,62,70,34,34,44.258333,22.775,58.383333,25.025,30.525,0,2.833333,0,0.666667,2.166667,37.3,0,6,2.166667,1.5,11.833333,0,2,8,638,RANDOM
org.jcvi.jillion.internal.assembly.util.CompactedSlice,0.918473069105691,88470,0.846454033771107,72466,0.072019035334584,16004,org.jcvi.jillion.internal.assembly.util.CompactedSlice,0.918473069105691,88470,0.846454033771107,72466,0.072019035334584,1.22084839786935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
org.jcvi.jillion.internal.assembly.util.CompactedSliceMap,0.171171597953493,70238,0.228228797271325,67112,-0.057057199317832,3126,org.jcvi.jillion.internal.assembly.util.CompactedSliceMap,0.171171597953493,70238,0.228228797271325,67112,-0.057057199317832,1.04657885326022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RANDOM
jahuwaldt.plot.ThinRect2Symbol,1,31673,1,15646,0,16027,/home/gramos/USP/MSI/29_apbsmem,jahuwaldt.plot,ThinRect2Symbol,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,78,RANDOM
de.paragon.explorer.model.AttributeModelComparator,1,83653,0.639755902360944,84343,0.360244097639056,-690,/home/gramos/USP/MSI/63_objectexplorer,de.paragon.explorer.model,AttributeModelComparator,0,0,0,0,0,1.888889,0,0,0,1.888889,0,0,0,0,0,0,2.555556,0,0,0,0,0,0,11,16,9,9,5.444445,4.444445,18,5.555555,5.888889,0,6.555555,0,4,2.555556,5.111111,0,1.888889,1.111111,0,9.888889,0,1,2,42,GA
net.sourceforge.squirrel_sql.client.gui.LogPanel,0.425865376522081,93010,0.3412951241885,89757,0.084570252333581,3253,net.sourceforge.squirrel_sql.client.gui.LogPanel,0.425865376522081,93010,0.3412951241885,89757,0.084570252333581,1.0362422986508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
ipac.IPAC,0.312679018976011,89986,0.300286430361618,71895,0.012392588614393,18091,ipac.IPAC,0.312679018976011,89986,0.300286430361618,71895,0.012392588614393,1.25163085054594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
ipac.IPv4,0.537750227617044,92793,0.474006439587313,75217,0.063743788029731,17576,ipac.IPv4,0.537750227617044,92793,0.474006439587313,75217,0.063743788029731,1.23367057978914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
ipac.IPv6,0.543509369146704,100414,0.481418109881616,75744,0.062091259265088,24670,ipac.IPv6,0.543509369146704,100414,0.481418109881616,75744,0.062091259265088,1.32570236586396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
org.jcvi.jillion.assembly.tigr.contig.TigrContigFileDataStoreBuilder,0.88172024623803,87442,0.787636798905609,86478,0.094083447332421,964,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileDataStoreBuilder,0,0,0,1.4,0,3.4,0,0,0,3.4,0,0,0,0,0,0,1.4,0,0,1.5,0,0,0,20,16,13,13,9.8,6.3,17,6.3,7.8,0,2.9,0,0,2.9,5.8,0,3.4,0,0,6.3,0,0,3,116,GA
org.petsoar.security.HttpSessionCredentials,0.519791666666667,72644,0.470833333333333,82568,0.048958333333334,-9924,/home/gramos/USP/MSI/37_petsoar,org.petsoar.security,HttpSessionCredentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,3,1,0,0,2,1,0,1,0,0,1,0,0,2,0,0,0,13,GA
module.ConfigModule,0.17156862745098,73703,0.032679738562092,68751,0.138888888888888,4952,/home/gramos/USP/MSI/27_gangup,module,ConfigModule,0,0,0,6.904762,0,0,0,0.2,0,2.066667,0,0,0.2,0,0,0,13.226667,0,0,0,0,4,1,66,114,61,61,32.124762,18.034286,112.18286,42.200001,27.093333,2.340952,40.548573,0.095238,0,40.453333,28.527619,0,5.177143,27.813334,8.266666,57.125713,0,3,9,522,GA
nu.staldal.lagoon.core.RemoteFileStorage,0.21625525210084,65532,0.146008403361345,67149,0.070246848739495,-1617,/home/gramos/USP/MSI/52_lagoon,nu.staldal.lagoon.core,RemoteFileStorage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,9,10,7,7,6,2.4,7.8,2.6,2.8,0.6,1.8,0,0.8,1,0,0,1.8,1.8,0,4.6,0,0,0,38,GA
org.asphodel.DefaultRepositoryManager,0.145740674850264,68639,0.233185079760422,68544,-0.087444404910158,95,/home/gramos/USP/MSI/42_asphodel,org.asphodel,DefaultRepositoryManager,0,0,0,7,0,0,0,1.033333,0,3.016667,0,0,0,0,0,0,10.3,0,0,0,0,3,0,46,60,35,35,28.95,17.05,62.366667,19.516667,20.466667,2.7,19.683333,1.766667,0,17.916667,25.933333,0,3.633333,4.733333,8.283333,29.433334,0,0,4,238,RANDOM
com.tivo.jipviewer.RemoteController,0.885673086826656,94103,0.51205619233995,75494,0.373616894486706,18609,/home/gramos/USP/MSI/51_jiprof,com.tivo.jipviewer,RemoteController,0,0,0,3.166667,0,1.75,0,0,0,1.75,0,0,0,0,0,0,3.166667,0,0,0,0,0,0,18,19,11,11,12.333333,5.916667,22.333333,6.583333,6.916667,1,7.833333,0,1,6.833333,7.333333,0,1.75,2.666667,0,10.583333,0,2,7,155,GA
